fecha,dia_semana,es_fin_de_semana,n_total,n_low,n_medium,n_high,n_presentes,N02BE_demand,N05B_demand,M01AB_demand,total_demand
2015-05-11,0,0,99,45,36,18,99,138.96428571428572,21.72857142857143,15.564285714285715,163.26
2015-05-12,1,0,100,44,37,19,100,142.0257142857143,25.057142857142857,17.377142857142857,221.31
2015-05-13,2,0,100,44,35,21,100,129.47,22.931428571428572,19.46857142857143,240.59
2015-05-14,3,0,99,43,35,21,99,122.27571428571427,22.931428571428572,19.46857142857143,105.25
2015-05-15,4,0,99,43,34,22,99,149.8785714285714,22.96,19.46857142857143,359.70000000000005
2015-05-16,5,1,100,46,32,22,74,163.38142857142856,20.608571428571427,20.400000000000002,233.61
2015-05-17,6,1,100,47,31,22,73,170.1142857142857,20.608571428571427,21.367142857142856,137.82999999999998
2015-05-18,0,0,100,49,29,22,100,170.97857142857143,20.88285714285714,23.475714285714286,194.74
2015-05-19,1,0,100,50,27,23,100,168.28714285714287,18.017142857142858,21.662857142857145,168.47000000000003
2015-05-20,2,0,102,49,30,23,102,158.13285714285712,20.59,20.527142857142856,179.57
2015-05-21,3,0,101,48,30,23,101,155.45000000000002,20.731428571428573,22.41857142857143,115.54999999999998
2015-05-22,4,0,101,49,29,23,101,127.17285714285715,20.385714285714283,22.41857142857143,138.7
2015-05-23,5,1,101,50,27,24,67,113.36428571428573,22.02,23.197142857142858,158.07
2015-05-24,6,1,100,51,25,24,69,110.27142857142859,22.02,23.724285714285713,133.41
2015-05-25,0,0,100,52,24,24,100,118.26142857142857,23.84857142857143,26.07571428571428,279.93
2015-05-26,1,0,101,51,25,25,101,125.49428571428572,25.217142857142854,29.157142857142855,251.5
2015-05-27,2,0,103,50,29,24,103,132.38857142857142,23.09142857142857,28.21,206.32
2015-05-28,3,0,105,52,30,23,105,139.67000000000002,22.949999999999996,27.990000000000002,157.48
2015-05-29,4,0,105,52,31,22,105,166.62857142857143,22.270000000000003,29.812857142857144,336.51
2015-05-30,5,1,105,53,31,21,77,170.07857142857145,20.63571428571429,33.66357142857142,196.66
2015-05-31,6,1,105,53,30,22,77,180.27428571428572,20.63571428571429,32.169285714285714,184.31
2015-06-01,0,0,103,52,28,23,103,174.08571428571432,21.335714285714285,28.564999999999998,216.28
2015-06-02,1,0,103,52,29,22,103,171.62285714285716,21.118571428571425,28.569285714285716,232.77
2015-06-03,2,0,103,53,29,21,103,177.25714285714284,21.68285714285714,28.95642857142857,252.42
2015-06-04,3,0,102,52,29,21,102,178.63857142857142,21.68285714285714,27.285,155.64
2015-06-05,4,0,103,53,30,20,103,149.87285714285713,21.582857142857144,26.08642857142857,126.06
2015-06-06,5,1,101,51,30,20,76,143.07142857142858,21.582857142857144,20.571428571428577,110.87
2015-06-07,6,1,100,51,30,19,69,130.23285714285714,21.671428571428574,21.884285714285713,115.51
2015-06-08,0,0,101,52,32,17,101,137.7214285714286,20.655714285714286,21.830000000000002,261.21
2015-06-09,1,0,99,51,32,16,99,138.77857142857144,21.97142857142857,18.744285714285716,223.36
2015-06-10,2,0,100,49,33,18,100,127.14428571428572,20.85571428571429,18.080000000000002,158.51999999999998
2015-06-11,3,0,101,50,33,18,101,145.16142857142856,22.91,18.975714285714286,308.73
2015-06-12,4,0,101,51,33,17,101,148.57285714285715,22.584285714285716,18.351428571428574,124.85
2015-06-13,5,1,101,51,31,19,71,151.53428571428572,22.740000000000002,18.305714285714288,127.5
2015-06-14,6,1,102,52,32,18,68,149.91428571428574,22.65142857142857,17.29714285714286,95.2
2015-06-15,0,0,103,53,32,18,103,155.26142857142855,22.154285714285717,16.495714285714286,287.95
2015-06-16,1,0,103,53,32,18,103,149.83714285714285,18.987142857142857,17.881428571428568,177.34
2015-06-17,2,0,103,53,32,18,103,155.57999999999998,20.451428571428572,17.585714285714285,205.15
2015-06-18,3,0,100,52,30,18,100,141.55714285714288,18.397142857142857,16.69,181.02
2015-06-19,4,0,99,51,29,19,99,148.26857142857145,21.294285714285714,17.49857142857143,216.21
2015-06-20,5,1,98,50,29,19,70,152.10142857142858,21.138571428571428,20.428571428571427,175.79
2015-06-21,6,1,98,51,28,19,72,155.26,21.138571428571428,22.93857142857143,133.68
2015-06-22,0,0,98,52,26,20,98,147.00857142857143,19.84857142857143,23.66142857142857,213.22
2015-06-23,1,0,100,52,28,20,100,145.44142857142856,20.240000000000002,22.67285714285714,162.19
2015-06-24,2,0,100,52,27,21,100,144.71285714285713,18.465714285714284,22.76142857142857,188.58
2015-06-25,3,0,100,52,26,22,100,145.13857142857142,18.465714285714284,24.580000000000002,202.84
2015-06-26,4,0,100,52,27,21,100,150.1342857142857,15.56857142857143,25.934285714285714,231.36
2015-06-27,5,1,99,51,28,20,68,154.93714285714285,17.12142857142857,24.981428571428573,217.09
2015-06-28,6,1,99,51,29,19,64,149.6342857142857,17.12142857142857,22.965714285714288,70.46000000000001
2015-06-29,0,0,99,52,28,19,99,142.94714285714286,20.635714285714283,23.222857142857144,207.41
2015-06-30,1,0,98,50,30,18,98,158.40857142857143,22.59857142857143,22.825714285714287,269.88
2015-07-01,2,0,97,50,29,18,97,152.82142857142858,25.917142857142856,24.997142857142858,189.32
2015-07-02,3,0,99,52,29,18,99,151.67142857142855,25.917142857142856,23.178571428571427,174.82999999999998
2015-07-03,4,0,98,52,28,18,98,147.0585714285714,27.68285714285714,21.755714285714284,210.49
2015-07-04,5,1,100,52,28,20,69,133.92857142857142,26.13,21.74857142857143,103.96
2015-07-05,6,1,101,53,29,19,72,136.81857142857143,27.345714285714283,21.59857142857143,112.63
2015-07-06,0,0,100,52,30,18,100,134.98,24.565714285714286,21.304285714285715,173.02000000000004
2015-07-07,1,0,100,54,29,17,100,120.30714285714285,22.034285714285716,21.445714285714285,160.16
2015-07-08,2,0,99,52,30,17,99,121.38,18.724285714285717,19.185714285714287,149.86
2015-07-09,3,0,100,53,29,18,100,130.32714285714286,18.724285714285717,19.185714285714287,236.42
2015-07-10,4,0,100,52,31,17,100,142.91857142857143,20.63,18.898571428571426,309.96000000000004
2015-07-11,5,1,98,50,32,16,66,160.88714285714286,21.752857142857142,16.928571428571427,232.17
2015-07-12,6,1,100,53,30,17,72,168.5514285714286,20.537142857142857,17.18,157.12
2015-07-13,0,0,99,51,32,16,99,170.59857142857143,19.802857142857142,16.494285714285713,173.72
2015-07-14,1,0,100,50,34,16,100,165.7157142857143,19.802857142857142,16.352857142857143,102.03
2015-07-15,2,0,100,50,34,16,100,166.66571428571427,19.822857142857142,17.98857142857143,176.07999999999998
2015-07-16,3,0,100,49,35,16,100,152.63000000000002,19.822857142857142,19.79714285714286,154.43
2015-07-17,4,0,101,49,36,16,101,144.30142857142854,16.15142857142857,19.344285714285714,208.41
2015-07-18,5,1,102,49,36,17,73,133.93142857142857,15.95857142857143,19.344285714285714,157.73999999999998
2015-07-19,6,1,101,49,34,18,71,126.39428571428572,15.95857142857143,22.201428571428572,114.26
2015-07-20,0,0,101,48,35,18,101,144.39857142857142,15.95857142857143,23.00142857142857,307.02000000000004
2015-07-21,1,0,101,49,34,18,101,144.21714285714285,16.60857142857143,23.225714285714282,131.62
2015-07-22,2,0,99,48,32,19,99,145.8342857142857,18.689999999999998,24.54714285714286,211.22000000000003
2015-07-23,3,0,99,48,31,20,99,142.17857142857142,18.689999999999998,22.738571428571426,109.06
2015-07-24,4,0,102,49,34,19,102,143.8857142857143,20.349999999999998,23.814285714285713,253.89
2015-07-25,5,1,102,49,34,19,75,142.39714285714285,20.124285714285715,23.908571428571427,148.82999999999998
2015-07-26,6,1,101,50,32,19,68,150.8085714285714,20.124285714285715,20.782857142857146,159.76999999999998
2015-07-27,0,0,102,52,32,18,102,135.32857142857142,21.53857142857143,21.634285714285713,216.54
2015-07-28,1,0,102,53,31,18,102,136.69,24.217142857142854,26.521428571428576,194.11
2015-07-29,2,0,102,51,34,17,102,136.68,23.235714285714288,26.398571428571433,203.42
2015-07-30,3,0,103,51,34,18,103,138.74285714285716,23.235714285714284,26.398571428571433,128.45000000000002
2015-07-31,4,0,103,51,34,18,103,132.66142857142856,22.671428571428574,25.958571428571428,204.29
2015-08-01,5,1,103,50,33,20,72,130.13714285714286,24.927142857142858,26.52285714285714,150.89999999999998
2015-08-02,6,1,102,49,33,20,68,121.36428571428573,26.042857142857144,26.538571428571426,110.28
2015-08-03,0,0,103,49,34,20,103,120.30142857142857,24.62857142857143,24.887142857142855,175.04
2015-08-04,1,0,102,47,34,21,102,128.0842857142857,21.427142857142858,21.36285714285714,201.51
2015-08-05,2,0,101,47,31,23,101,129.0585714285714,20.298571428571428,19.610000000000003,185.88
2015-08-06,3,0,100,45,33,22,100,147.19,23.055714285714284,20.771428571428572,292.43
2015-08-07,4,0,100,45,33,22,100,145.25714285714284,23.682857142857138,20.641428571428573,194.24
2015-08-08,5,1,99,46,31,22,73,146.81,20.72285714285714,21.86285714285714,147.25
2015-08-09,6,1,97,44,31,22,75,151.90285714285713,19.607142857142858,22.232857142857142,139.35
2015-08-10,0,0,99,46,30,23,99,156.61142857142858,22.90857142857143,22.34142857142857,244.47
2015-08-11,1,0,100,47,30,23,100,151.3842857142857,25.008571428571425,26.315,209.34
2015-08-12,2,0,105,49,31,25,105,157.9857142857143,27.338571428571424,29.27785714285714,273.33000000000004
2015-08-13,3,0,104,48,30,26,104,148.13714285714286,26.631428571428575,31.822142857142858,236.35
2015-08-14,4,0,103,48,30,25,103,143.24285714285716,24.931428571428572,31.35928571428571,144.84
2015-08-15,5,1,103,50,29,24,70,151.87571428571428,28.390000000000004,29.562142857142856,221.66000000000005
2015-08-16,6,1,104,50,30,24,79,151.8342857142857,28.390000000000004,28.544999999999998,121.92
2015-08-17,0,0,104,50,29,25,104,157.35142857142858,25.71857142857143,32.017857142857146,288.7
2015-08-18,1,0,104,49,29,26,104,164.03,28.754285714285718,28.715714285714284,252.32
2015-08-19,2,0,105,49,29,27,105,163.63857142857142,31.092857142857145,27.359999999999996,277.47
2015-08-20,3,0,104,49,29,26,104,158.3457142857143,29.772857142857145,24.05,166.89
2015-08-21,4,0,103,48,29,26,103,175.71142857142857,31.217142857142854,26.28714285714286,292.17
2015-08-22,5,1,104,46,31,27,75,171.44142857142856,28.28857142857143,26.204285714285714,169.42
2015-08-23,6,1,105,47,31,27,82,178.71857142857144,29.90285714285714,30.90857142857143,228.47000000000003
2015-08-24,0,0,105,47,31,27,105,188.82999999999998,30.83428571428571,31.672857142857143,388.8
2015-08-25,1,0,105,47,32,26,105,187.84285714285716,32.198214285714286,29.414285714285715,241.73
2015-08-26,2,0,105,47,33,25,105,186.73,28.48107142857143,26.725714285714282,223.87
2015-08-27,3,0,104,45,35,24,104,200.32999999999998,29.029642857142854,30.490000000000002,292.28
2015-08-28,4,0,105,46,35,24,105,181.50142857142856,31.265357142857145,30.889999999999997,178.82
2015-08-29,5,1,105,46,34,25,72,177.73857142857145,30.735357142857143,36.31285714285714,174.87
2015-08-30,6,1,105,49,32,24,79,171.35,29.12107142857143,37.02428571428571,172.55
2015-08-31,0,0,104,47,35,22,104,166.58285714285714,29.443928571428575,33.029999999999994,312.28
2015-09-01,1,0,105,48,36,21,105,171.54714285714286,24.342857142857145,35.83428571428571,257.82
2015-09-02,2,0,105,48,36,21,105,176.1242857142857,25.517142857142858,36.74571428571428,271.48
2015-09-03,3,0,106,47,38,21,106,162.87714285714284,28.267142857142858,32.58571428571428,180.73
2015-09-04,4,0,105,47,37,21,105,167.78285714285713,26.23857142857143,29.905714285714286,178.88
2015-09-05,5,1,105,48,35,22,73,165.8685714285714,28.63,27.885714285714283,167.79999999999998
2015-09-06,6,1,105,48,35,22,72,166.40285714285713,29.544285714285714,25.648571428571426,171.91
2015-09-07,0,0,101,47,31,23,101,159.71571428571428,28.568571428571428,25.89142857142857,260.34000000000003
2015-09-08,1,0,101,46,32,23,101,159.2028571428571,27.04285714285714,23.087142857142855,218.12
2015-09-09,2,0,102,48,32,22,102,161.70285714285714,26.297142857142855,22.175714285714285,270.88
2015-09-10,3,0,102,48,32,22,102,163.52142857142857,28.110000000000003,23.745714285714286,226.09000000000003
2015-09-11,4,0,103,50,32,21,103,173.22285714285712,28.017142857142858,28.325714285714287,279.52
2015-09-12,5,1,102,49,32,21,73,202.1885714285714,25.837142857142858,25.535714285714285,344.52000000000004
2015-09-13,6,1,101,48,31,22,70,202.35,24.922857142857143,24.728571428571428,156.27
2015-09-14,0,0,101,48,30,23,101,201.16428571428574,28.03,25.09714285714286,276.37
2015-09-15,1,0,102,49,29,24,102,196.74571428571429,28.975714285714286,25.18285714285714,200.21
2015-09-16,2,0,99,45,30,24,99,178.96428571428572,28.28714285714286,25.18285714285714,135.48
2015-09-17,3,0,100,46,30,24,100,191.72142857142856,22.445714285714285,28.204285714285714,289.39
2015-09-18,4,0,99,45,30,24,99,177.52857142857144,20.864285714285717,23.737142857142857,135.62
2015-09-19,5,1,99,45,30,24,75,160.89285714285714,21.328571428571426,25.69142857142857,236.25
2015-09-20,6,1,99,46,29,24,70,163.57571428571427,25.07571428571428,27.904285714285717,221.49
2015-09-21,0,0,98,46,28,24,98,176.2157142857143,21.592857142857145,26.94142857142857,334.1
2015-09-22,1,0,98,47,27,24,98,171.47000000000003,22.428571428571427,29.40142857142857,190.06
2015-09-23,2,0,98,47,27,24,98,187.26285714285717,22.488571428571426,31.41142857142857,273.13
2015-09-24,3,0,97,45,26,26,97,188.59857142857143,23.27857142857143,26.87,278.74
2015-09-25,4,0,99,46,27,26,99,197.6914285714286,26.115714285714287,28.238571428571426,230.92
2015-09-26,5,1,98,48,25,25,73,194.59428571428572,25.44,31.232142857142858,237.85
2015-09-27,6,1,97,48,25,24,65,182.02428571428572,21.692857142857147,28.474999999999998,80.15
2015-09-28,0,0,98,47,27,24,98,153.7057142857143,22.35571428571429,28.474999999999998,131.03
2015-09-29,1,0,98,46,28,24,98,171.5442857142857,21.599999999999998,28.215,307.82
2015-09-30,2,0,100,47,26,27,100,160.95,22.278571428571432,28.210714285714285,203.69
2015-10-01,3,0,98,44,27,27,98,158.51571428571427,21.48857142857143,33.475,282.21
2015-10-02,4,0,98,45,26,27,98,169.32285714285715,18.892857142857142,33.71642857142857,290.09000000000003
2015-10-03,5,1,99,45,27,27,73,172.59285714285716,19.701428571428572,33.71642857142857,261.58
2015-10-04,6,1,97,43,27,27,74,207.29857142857142,19.701428571428572,35.019285714285715,333.29
2015-10-05,0,0,98,42,30,26,98,235.61714285714285,21.322857142857142,36.760714285714286,526.85
2015-10-06,1,0,98,42,30,26,98,238.86714285714288,22.345714285714283,36.527857142857144,336.1
2015-10-07,2,0,97,43,28,26,97,258.8385714285714,22.234285714285715,37.87642857142857,352.15000000000003
2015-10-08,3,0,98,43,29,26,98,255.28714285714287,22.255714285714287,36.96928571428571,261.96000000000004
2015-10-09,4,0,99,45,28,26,99,246.65428571428575,25.594285714285718,35.24642857142857,236.56
2015-10-10,5,1,101,47,28,26,70,251.43714285714287,30.48428571428571,32.04571428571428,304.65
2015-10-11,6,1,100,47,27,26,71,253.1342857142857,31.50142857142857,34.339999999999996,406.56000000000006
2015-10-12,0,0,101,47,27,27,101,253.1342857142857,31.705714285714286,37.81714285714286,551.04
2015-10-13,1,0,106,50,27,29,106,256.36428571428576,30.224285714285713,36.82714285714286,494.79
2015-10-14,2,0,106,48,28,30,106,253.72857142857146,30.20285714285714,35.46714285714286,324.03
2015-10-15,3,0,105,47,26,32,105,267.87714285714287,30.18142857142857,33.48428571428572,497.02
2015-10-16,4,0,106,47,26,33,106,284.17571428571426,26.601428571428567,33.48428571428571,427.03
2015-10-17,5,1,106,47,26,33,84,295.85571428571427,22.252857142857142,36.685,508.92
2015-10-18,6,1,106,48,25,33,76,293.63,21.235714285714284,36.02357142857143,342.84000000000003
2015-10-19,0,0,105,48,23,34,105,293.63,18.214285714285715,36.36571428571428,530.5300000000001
2015-10-20,1,0,103,46,25,32,103,293.63,17.97714285714286,36.25571428571429,347.64000000000004
2015-10-21,2,0,102,45,23,34,102,291.4585714285714,18.917142857142856,39.82214285714286,344.78
2015-10-22,3,0,103,45,23,35,103,282.89142857142855,20.95285714285714,39.545,299.30999999999995
2015-10-23,4,0,104,46,24,34,104,281.13428571428574,20.95285714285714,44.162142857142854,346.83
2015-10-24,5,1,104,47,23,34,76,281.13428571428574,20.767142857142858,44.162142857142854,434.36
2015-10-25,6,1,104,46,24,34,80,283.36,20.767142857142858,40.31357142857143,378.91
2015-10-26,0,0,102,47,22,33,102,283.36,22.17142857142857,40.31357142857143,450.54
2015-10-27,1,0,103,48,22,33,103,283.36,23.01142857142857,41.18214285714286,494.45
2015-10-28,2,0,103,48,23,32,103,279.45,23.647142857142857,35.621428571428574,269.72
2015-10-29,3,0,101,44,26,31,101,282.5385714285714,23.201428571428572,33.47428571428571,302.58
2015-10-30,4,0,102,43,29,30,102,284.2957142857143,25.147142857142857,31.231428571428573,398.88
2015-10-31,5,1,102,43,29,30,74,283.0557142857143,24.667142857142856,28.270714285714284,344.31
2015-11-01,6,1,105,46,28,31,74,283.05571428571426,27.698571428571427,27.356428571428573,446.32
2015-11-02,0,0,105,47,28,30,105,283.05571428571426,27.455714285714286,23.50857142857143,369.06
2015-11-03,1,0,104,46,29,29,104,281.2828571428571,26.572857142857142,21.687142857142856,313.2
2015-11-04,2,0,103,44,30,29,103,291.50857142857143,30.06,26.574285714285715,526.08
2015-11-05,3,0,103,43,31,29,103,296.9871428571428,28.47,27.951428571428576,342.08
2015-11-06,4,0,103,42,32,29,103,285.08142857142855,26.78142857142857,26.220000000000002,252.96
2015-11-07,5,1,103,43,30,30,72,286.32142857142856,30.517142857142858,25.020000000000003,402.7
2015-11-08,6,1,100,40,30,30,79,280.03,28.681428571428572,28.3,317.29
2015-11-09,0,0,100,40,30,30,100,275.78714285714284,27.520000000000003,27.522857142857145,301.52000000000004
2015-11-10,1,0,101,41,28,32,101,275.05,28.99142857142857,31.072857142857146,349.59000000000003
2015-11-11,2,0,101,41,29,31,101,275.05,22.631428571428575,31.746428571428574,480.3
2015-11-12,3,0,101,42,28,31,101,255.53428571428572,25.87,33.47642857142858,237.81
2015-11-13,4,0,101,42,29,30,101,245.67999999999998,29.35571428571429,34.895,218.31
2015-11-14,5,1,102,44,30,28,73,215.98,24.98,35.455,136.13
2015-11-15,6,1,102,44,31,27,81,211.73714285714286,25.03,32.175,257.6
2015-11-16,0,0,103,45,31,27,103,215.98000000000002,27.267142857142858,33.39928571428571,408.88000000000005
2015-11-17,1,0,103,45,30,28,103,218.49,25.50857142857143,32.82928571428572,449.73
2015-11-18,2,0,102,43,32,27,102,199.69000000000003,28.65857142857143,29.995714285714282,239.54
2015-11-19,3,0,102,42,33,27,102,202.35,32.04678571428572,26.888571428571424,267.47
2015-11-20,4,0,102,43,33,26,102,206.0442857142857,28.30392857142857,26.857142857142858,209.04
2015-11-21,5,1,103,44,33,26,79,226.9857142857143,28.259642857142858,25.900000000000002,272.4
2015-11-22,6,1,102,42,35,25,77,225.20142857142858,27.6225,25.900000000000002,243.32
2015-11-23,0,0,102,43,34,25,102,225.20142857142855,25.385357142857142,23.740000000000002,491.13
2015-11-24,1,0,104,45,34,25,104,202.01285714285714,29.171071428571427,22.01142857142857,202.94
2015-11-25,2,0,104,46,34,24,104,206.75857142857143,29.019642857142856,21.05,264.97
2015-11-26,3,0,104,48,32,24,104,205.98,23.94,21.798571428571428,222.63
2015-11-27,4,0,103,47,32,24,103,201.58142857142857,24.931428571428572,19.768571428571427,168.09
2015-11-28,5,1,103,48,31,24,71,199.06285714285715,24.931428571428572,20.854285714285712,260.04
2015-11-29,6,1,104,48,34,22,75,198.84571428571425,24.322857142857146,22.851428571428574,242.66
2015-11-30,0,0,103,48,31,24,103,190.80714285714288,24.374285714285715,25.804285714285715,294.76
2015-12-01,1,0,105,53,28,24,105,194.99,20.58857142857143,24.552857142857142,188.26
2015-12-02,2,0,105,52,29,24,105,207.82571428571427,24.216785714285717,22.787142857142857,366.64
2015-12-03,3,0,105,52,27,26,105,225.46,23.325357142857143,22.692857142857147,433.85
2015-12-04,4,0,105,53,26,26,105,230.55857142857144,24.338214285714287,22.884285714285713,223.81
2015-12-05,5,1,103,53,25,25,69,222.30857142857144,24.338214285714287,24.40285714285714,209.47
2015-12-06,6,1,103,53,24,26,69,231.49714285714285,24.338214285714287,24.389999999999997,318.56
2015-12-07,0,0,101,51,23,27,101,221.85714285714286,24.51821428571429,21.602857142857143,209.03
2015-12-08,1,0,102,52,23,27,102,237.73714285714286,25.685357142857146,21.602857142857143,311.93
2015-12-09,2,0,102,53,22,27,102,236.46428571428572,23.362857142857145,21.984285714285715,345.36
2015-12-10,3,0,104,54,22,28,104,225.37142857142857,24.287142857142857,26.890714285714285,313.13
2015-12-11,4,0,104,54,24,26,104,222.6142857142857,23.714285714285715,28.979285714285716,215.12
2015-12-12,5,1,101,52,27,22,75,229.93,23.714285714285715,27.165,254.41000000000005
2015-12-13,6,1,100,52,26,22,73,209.82285714285715,23.714285714285715,29.009285714285713,190.87
2015-12-14,0,0,99,51,26,22,99,220.04714285714286,25.818571428571428,29.957857142857144,301.97
2015-12-15,1,0,98,50,26,22,98,219.24714285714285,24.65142857142857,31.022142857142857,302.86
2015-12-16,2,0,98,50,26,22,98,218.17428571428573,22.187142857142856,32.623571428571424,331.81
2015-12-17,3,0,95,49,25,21,95,208.66714285714286,20.90142857142857,30.31142857142857,210.6
2015-12-18,4,0,100,55,24,21,100,211.5742857142857,21.577142857142857,28.43,227.03
2015-12-19,5,1,101,56,23,22,65,183.07142857142858,21.577142857142857,26.63714285714286,1.78
2015-12-20,6,1,100,56,22,22,74,193.55857142857144,21.577142857142857,22.80857142857143,229.99
2015-12-21,0,0,99,55,22,22,99,201.01285714285717,21.99857142857143,22.634285714285713,410.8
2015-12-22,1,0,97,53,21,23,97,204.93857142857146,21.99857142857143,23.074285714285715,350.0
2015-12-23,2,0,97,53,19,25,97,192.75571428571428,20.158571428571427,21.41714285714286,215.29
2015-12-24,3,0,98,53,19,26,98,196.84714285714287,19.86428571428571,21.437142857142856,235.21
2015-12-25,4,0,98,54,18,26,98,190.28285714285715,24.383928571428573,21.03857142857143,206.11
2015-12-26,5,1,99,52,21,26,73,230.99714285714285,27.48535714285714,22.33857142857143,486.8
2015-12-27,6,1,100,51,23,26,70,243.81285714285715,27.48535714285714,24.071428571428573,335.99
2015-12-28,0,0,101,53,22,26,101,243.81285714285715,29.663928571428574,23.925714285714285,483.46
2015-12-29,1,0,102,54,22,26,102,243.81285714285715,30.848214285714285,27.982142857142858,570.94
2015-12-30,2,0,101,53,23,25,101,259.56,33.40107142857143,30.170714285714286,448.6
2015-12-31,3,0,99,51,22,26,99,275.17857142857144,38.0025,30.37357142857143,380.28
2016-01-01,4,0,100,52,23,25,100,258.2442857142857,31.375714285714285,30.37357142857143,0.93
2016-01-02,5,1,101,53,23,25,70,249.4442857142857,28.274285714285718,29.073571428571427,240.7
2016-01-03,6,1,101,54,23,24,74,245.89428571428567,28.274285714285718,27.859285714285715,294.05999999999995
2016-01-04,0,0,101,52,26,23,101,245.89428571428567,23.547142857142855,29.709285714285716,365.93
2016-01-05,1,0,101,53,26,22,101,240.22,25.798571428571428,25.27142857142857,322.19
2016-01-06,2,0,102,55,27,20,102,240.22,23.245714285714286,24.382857142857144,454.9
2016-01-07,3,0,104,58,26,20,104,200.3957142857143,18.64428571428571,20.91142857142857,0.09
2016-01-08,4,0,104,55,28,21,104,237.21571428571426,19.632857142857144,23.40714285714285,327.13
2016-01-09,5,1,103,56,26,21,74,246.0157142857143,20.604285714285712,25.52,493.67
2016-01-10,6,1,102,55,26,21,71,249.71714285714285,21.265714285714285,27.069999999999997,367.75
2016-01-11,0,0,101,54,25,22,101,249.71714285714285,25.70285714285714,28.205714285714286,527.75
2016-01-12,1,0,102,55,25,22,102,255.3914285714286,22.919999999999998,32.315714285714286,492.06
2016-01-13,2,0,104,54,29,21,104,254.3171428571429,26.782857142857146,33.892857142857146,371.94000000000005
2016-01-14,3,0,103,52,30,21,103,295.0314285714286,32.287142857142854,33.892857142857146,537.08
2016-01-15,4,0,102,52,29,21,102,274.33142857142855,32.63,34.70714285714286,190.33
2016-01-16,5,1,102,54,26,22,71,274.3314285714286,33.35,32.61571428571428,348.19999999999993
2016-01-17,6,1,102,52,26,24,74,264.2142857142857,32.68857142857143,33.182857142857145,270.13
2016-01-18,0,0,100,51,25,24,100,264.2142857142857,28.042857142857144,29.632857142857144,441.2
2016-01-19,1,0,99,49,28,22,99,264.2142857142857,28.442857142857147,26.065714285714286,378.54
2016-01-20,2,0,100,50,29,21,100,237.14857142857142,31.20678571428571,22.86285714285714,195.42
2016-01-21,3,0,101,51,29,21,101,237.14857142857142,26.933928571428574,23.654285714285713,507.17
2016-01-22,4,0,101,51,30,20,101,257.5571428571429,27.785357142857144,20.344285714285714,305.47
2016-01-23,5,1,101,52,28,21,74,240.67428571428573,26.09392857142857,21.91,218.0
2016-01-24,6,1,104,53,28,23,77,243.71714285714285,26.09392857142857,19.851428571428574,275.61
2016-01-25,0,0,100,50,27,23,100,243.71714285714285,28.90392857142857,24.254285714285714,396.98
2016-01-26,1,0,103,53,27,23,103,231.06571428571425,29.701071428571428,24.115714285714287,265.08
2016-01-27,2,0,104,53,29,22,104,246.14428571428567,28.13857142857143,24.674285714285713,277.93
2016-01-28,3,0,106,55,28,23,106,236.36142857142858,26.907142857142862,26.580000000000002,275.32
2016-01-29,4,0,106,54,29,23,106,240.54714285714286,24.724285714285713,27.722857142857144,559.17
2016-01-30,5,1,105,52,30,23,76,249.00285714285715,24.724285714285713,29.92571428571429,291.39
2016-01-31,6,1,108,54,29,25,77,256.07714285714286,24.724285714285713,30.460000000000004,437.88
2016-02-01,0,0,108,55,28,25,108,231.61999999999998,22.807142857142853,28.178571428571427,181.51
2016-02-02,1,0,106,53,29,24,106,240.92142857142858,21.349999999999998,32.21214285714286,361.71
2016-02-03,2,0,106,51,30,25,106,250.48714285714286,19.13,35.166428571428575,350.03
2016-02-04,3,0,103,46,32,25,103,245.78571428571428,19.252857142857142,36.15071428571429,255.24000000000004
2016-02-05,4,0,102,48,29,25,102,245.78571428571428,20.224285714285713,36.81785714285714,397.81
2016-02-06,5,1,102,49,28,25,76,252.6657142857143,20.224285714285713,34.63928571428571,319.15
2016-02-07,6,1,101,48,28,25,75,252.66571428571427,20.224285714285713,34.13928571428571,465.68
2016-02-08,0,0,102,48,29,25,102,261.1928571428571,19.448571428571427,34.085,235.39
2016-02-09,1,0,102,49,28,25,102,264.54285714285714,23.689999999999998,31.482857142857142,413.42
2016-02-10,2,0,102,49,28,25,102,258.32428571428574,27.4725,28.948571428571427,340.65000000000003
2016-02-11,3,0,102,49,27,26,102,266.8842857142857,29.64392857142857,25.267142857142858,298.04999999999995
2016-02-12,4,0,102,48,27,27,102,266.88428571428574,28.672500000000003,25.801428571428573,456.87
2016-02-13,5,1,104,50,28,26,76,256.36571428571426,28.672500000000003,24.19,237.06
2016-02-14,6,1,104,50,27,27,72,243.82571428571427,28.719642857142855,25.925714285714285,258.98
2016-02-15,0,0,104,48,29,27,104,259.7557142857143,29.343928571428574,25.56,412.45
2016-02-16,1,0,104,48,31,25,104,245.81857142857143,24.70964285714286,25.615714285714287,248.2
2016-02-17,2,0,105,49,30,26,105,239.7657142857143,21.127142857142854,24.845714285714283,242.4
2016-02-18,3,0,103,47,29,27,103,245.69,18.83285714285714,24.845714285714287,323.35
2016-02-19,4,0,104,48,29,27,104,230.6214285714286,24.712857142857143,23.39142857142857,271.91
2016-02-20,5,1,103,48,29,26,72,225.36857142857144,24.712857142857143,28.919999999999998,245.8
2016-02-21,6,1,102,46,31,25,71,233.25285714285715,24.784285714285716,28.848571428571432,314.17
